_numIter = 100000
iterationID	sequenceID	eventID	loss	reinstatementPrem	riskGroup	fullRip
851	9000001	9000002	1169176.95	0	Noncat	0
853	9000001	9000002	1481271.327	0	Noncat	0
856	17003	5001001	195139.528	0	CatNonGOM	0
856	9000001	9000002	18534.666	0	Noncat	0
859	9000001	9000002	1125000.045	0	Noncat	0
860	9000001	9000002	1125000.045	0	Noncat	0
862	189003	5001001	610960.535	0	CatNonGOM	0
862	9000001	9000002	1125000.045	0	Noncat	0
863	9000001	9000002	855214.108	0	Noncat	0
864	7005	5001001	214686.423	0	CatNonGOM	0
864	9000001	9000002	1125000.045	0	Noncat	0
866	9000001	9000002	21551.068	0	Noncat	0
867	9000001	9000002	1817663.54	0	Noncat	0
869	9000001	9000002	1125000.045	0	Noncat	0
875	9000001	9000002	1663774.368	0	Noncat	0
876	9000001	9000002	1103345.157	0	Noncat	0
878	9000001	9000002	294474.75	0	Noncat	0
879	9000001	9000002	196593.406	0	Noncat	0
882	9000001	9000002	1125000.045	0	Noncat	0
883	9000001	9000002	105456.952	0	Noncat	0
884	9000001	9000002	1125000.045	0	Noncat	0
885	9000001	9000002	1125000.045	0	Noncat	0
888	9000001	9000002	1125000.045	0	Noncat	0
889	9000001	9000002	1286207.157	0	Noncat	0
890	9000001	9000002	1716476.857	0	Noncat	0
892	9000001	9000002	1125000.045	0	Noncat	0
894	9000001	9000002	211751.295	0	Noncat	0
895	9000001	9000002	6532.728	0	Noncat	0
896	9000001	9000002	1125000.045	0	Noncat	0
897	9000001	9000002	18806.611	0	Noncat	0
898	9000001	9000002	519794.852	0	Noncat	0
899	9000001	9000002	1200703.021	0	Noncat	0
900	9000001	9000002	1125000.045	0	Noncat	0
901	9000001	9000002	1480437.145	0	Noncat	0
902	194004	5001001	36437.764	0	CatNonGOM	0
902	9000001	9000002	558910.396	0	Noncat	0
903	9000001	9000002	1125000.045	0	Noncat	0
904	9000001	9000002	1161691.305	0	Noncat	0
905	9000001	9000002	1125000.045	0	Noncat	0
906	9000001	9000002	1125000.045	0	Noncat	0
907	9000001	9000002	1125000.045	0	Noncat	0
909	9000001	9000002	1125000.045	0	Noncat	0
910	316020	25187280	22649.805	0	CAEQ	0
910	9000001	9000002	1125000.045	0	Noncat	0
911	9000001	9000002	193777.308	0	Noncat	0
912	9000001	9000002	86924.431	0	Noncat	0
916	9000001	9000002	622341.543	0	Noncat	0
917	9000001	9000002	1367741.538	0	Noncat	0
919	9000001	9000002	591180.106	0	Noncat	0
920	9000001	9000002	331609.577	0	Noncat	0
921	9000001	9000002	158440.524	0	Noncat	0
922	9000001	9000002	1625268.463	0	Noncat	0
923	9000001	9000002	219973.997	0	Noncat	0
925	225008	5001001	1125000.045	0	CatNonGOM	0
925	9000001	9000002	1881608.128	70818.513	Noncat	0
929	9000001	9000002	1125000.045	0	Noncat	0
930	9000001	9000002	964098.396	0	Noncat	0
931	9000001	9000002	1125000.045	0	Noncat	0
932	9000001	9000002	1125000.045	0	Noncat	0
933	9000001	9000002	462443.821	0	Noncat	0
935	9000001	9000002	916700.71	0	Noncat	0
937	9000001	9000002	1125000.045	0	Noncat	0
938	9000001	9000002	510030.973	0	Noncat	0
939	9000001	9000002	407806.871	0	Noncat	0
940	9000001	9000002	1157188.156	0	Noncat	0
941	9000001	9000002	56545.438	0	Noncat	0
942	9000001	9000002	1557253.47	0	Noncat	0
943	9000001	9000002	958988.984	0	Noncat	0
944	9000001	9000002	1125000.045	0	Noncat	0
946	9000001	9000002	1125000.045	0	Noncat	0
947	9000001	9000002	1280674.721	0	Noncat	0
948	9000001	9000002	2250000.09	0	Noncat	0
950	9000001	9000002	194660.506	0	Noncat	0
951	9000001	9000002	1125000.045	0	Noncat	0
952	9000001	9000002	133766.821	0	Noncat	0
953	9000001	9000002	383607.25	0	Noncat	0
955	9000001	9000002	746554.019	0	Noncat	0
956	9000001	9000002	1125000.045	0	Noncat	0
957	9000001	9000002	186120.158	0	Noncat	0
961	9000001	9000002	291348.119	0	Noncat	0
962	9000001	9000002	403320.836	0	Noncat	0
963	9000001	9000002	2250000.09	0	Noncat	0
964	9000001	9000002	823330.488	0	Noncat	0
965	9000001	9000002	1954133.834	0	Noncat	0
966	9000001	9000002	538307.212	0	Noncat	0
968	9000001	9000002	1469505.03	0	Noncat	0
970	9000001	9000002	272001.805	0	Noncat	0
971	9000001	9000002	676498.518	0	Noncat	0
972	9000001	9000002	189010.208	0	Noncat	0
974	9000001	9000002	978691.477	0	Noncat	0
975	9000001	9000002	1240953.961	0	Noncat	0
976	9000001	9000002	1125000.045	0	Noncat	0
977	9000001	9000002	2417630.539	15690.209	Noncat	0
978	9000001	9000002	306925.626	0	Noncat	0
979	9000001	9000002	122512.019	0	Noncat	0
980	9000001	9000002	1125000.045	0	Noncat	0
983	9000001	9000002	632244.062	0	Noncat	0
984	9000001	9000002	204266.076	0	Noncat	0
986	9000001	9000002	223784.28	0	Noncat	0
988	9000001	9000002	258832.371	0	Noncat	0
989	9000001	9000002	1125000.045	0	Noncat	0
990	9000001	9000002	1018982.177	0	Noncat	0
991	9000001	9000002	1171239.63	0	Noncat	0
992	9000001	9000002	92343.381	0	Noncat	0
993	9000001	9000002	3451454.269	112456.105	Noncat	0
995	9000001	9000002	1408929.639	0	Noncat	0
996	288003	5001001	1125000.045	0	CatNonGOM	0
997	9000001	9000002	366801.273	0	Noncat	0
1003	9000001	9000002	882595.317	0	Noncat	0
1005	9000001	9000002	11038.622	0	Noncat	0
1013	9000001	9000002	1125000.045	0	Noncat	0
1014	9000001	9000002	172683.512	0	Noncat	0
1015	9000001	9000002	1125000.045	0	Noncat	0
1017	9000001	9000002	1125000.045	0	Noncat	0
1019	9000001	9000002	601587.49	0	Noncat	0
1021	9000001	9000002	1144694.335	0	Noncat	0
1023	9000001	9000002	56700.532	0	Noncat	0
1025	37007	5001001	763241.543	0	CatNonGOM	0
1026	9000001	9000002	123254.626	0	Noncat	0
1027	9000001	9000002	1125000.045	0	Noncat	0
1032	9000001	9000002	209085.686	0	Noncat	0
1033	9000001	9000002	421689.866	0	Noncat	0
1034	111007	5001001	183429.314	0	CatNonGOM	0
1035	9000001	9000002	1125000.045	0	Noncat	0
1036	9000001	9000002	1413581.905	0	Noncat	0
1039	9000001	9000002	65438.328	0	Noncat	0
1040	9000001	9000002	2117482.333	0	Noncat	0
1041	9000001	9000002	1279742.853	0	Noncat	0
1042	9000001	9000002	456100.494	0	Noncat	0
1049	96005	5001001	398965.921	0	CatNonGOM	0
1050	9000001	9000002	270804.394	0	Noncat	0
1051	9000001	9000002	1125000.045	0	Noncat	0
1053	9000001	9000002	228315.989	0	Noncat	0
1054	9000001	9000002	850040.977	0	Noncat	0
1055	9000001	9000002	1125000.045	0	Noncat	0
1056	9000001	9000002	2250000.09	0	Noncat	0
1058	9000001	9000002	1438309.649	0	Noncat	0
1060	9000001	9000002	424604.515	0	Noncat	0
1062	9000001	9000002	916725.353	0	Noncat	0
1063	9000001	9000002	715603.577	0	Noncat	0
1064	9000001	9000002	2208618.727	0	Noncat	0
1065	9000001	9000002	1678504.247	0	Noncat	0
1066	9000001	9000002	24668.827	0	Noncat	0
1067	9000001	9000002	158797.574	0	Noncat	0
1068	9000001	9000002	1051924.471	0	Noncat	0
1071	9000001	9000002	731861.163	0	Noncat	0
1073	9000001	9000002	546432.93	0	Noncat	0
1074	9000001	9000002	1125000.045	0	Noncat	0
1076	9000001	9000002	1125000.045	0	Noncat	0
1077	9000001	9000002	1273471.843	0	Noncat	0
1078	9000001	9000002	2385659.533	12697.723	Noncat	0
1083	9000001	9000002	451988.964	0	Noncat	0
1084	9000001	9000002	77599.654	0	Noncat	0
1085	9000001	9000002	1788581.636	0	Noncat	0
1090	9000001	9000002	363343.996	0	Noncat	0
1091	9000001	9000002	1280218.254	0	Noncat	0
1092	299005	5001001	1089087.243	0	CatNonGOM	0
1092	9000001	9000002	861805.19	0	Noncat	0
1094	9000001	9000002	20040.11	0	Noncat	0
1095	9000001	9000002	1048208.597	0	Noncat	0
1096	9000001	9000002	1125000.045	0	Noncat	0
1097	9000001	9000002	1523363.424	0	Noncat	0
1098	156004	5001001	1125000.045	0	CatNonGOM	0
1099	9000001	9000002	2802.455	0	Noncat	0
1100	9000001	9000002	1125000.045	0	Noncat	0
1101	9000001	9000002	4006334.802	164392.92	Noncat	0
1103	9000001	9000002	237316.479	0	Noncat	0
1104	9000001	9000002	42888.643	0	Noncat	0
1106	9000001	9000002	133154.042	0	Noncat	0
1107	9000001	9000002	1125000.045	0	Noncat	0
1109	9000001	9000002	374198.651	0	Noncat	0
1111	9000001	9000002	1125000.045	0	Noncat	0
1113	9000001	9000002	1183540.836	0	Noncat	0
1114	301004	5001001	2631.597	0	CatNonGOM	0
1114	9000001	9000002	1125000.045	0	Noncat	0
1115	9000001	9000002	647505.745	0	Noncat	0
1118	9000001	9000002	496294.279	0	Noncat	0
1120	9000001	9000002	175846.573	0	Noncat	0
1123	9000001	9000002	284806.953	0	Noncat	0
1124	9000001	9000002	1263843.911	0	Noncat	0
1126	9000001	9000002	281488.781	0	Noncat	0
1128	9000001	9000002	525694.605	0	Noncat	0
1130	9000001	9000002	1125000.045	0	Noncat	0
1131	9000001	9000002	71186.55	0	Noncat	0
1132	9000001	9000002	1145597.23	0	Noncat	0
1133	9000001	9000002	1154311.681	0	Noncat	0
1134	9000001	9000002	1678685.559	0	Noncat	0
1136	9000001	9000002	641772.063	0	Noncat	0
1138	259005	5001001	1125000.045	0	CatNonGOM	0
1139	9000001	9000002	1836969.601	0	Noncat	0
1141	9000001	9000002	159490.066	0	Noncat	0
1143	9000001	9000002	1125000.045	0	Noncat	0
1144	9000001	9000002	175691.001	0	Noncat	0
1145	9000001	9000002	2401039.099	14137.25	Noncat	0
1146	9000001	9000002	541428.24	0	Noncat	0
1147	9000001	9000002	943686.609	0	Noncat	0
1148	9000001	9000002	96.852	0	Noncat	0
1149	9000001	9000002	137300.528	0	Noncat	0
1150	9000001	9000002	1125000.045	0	Noncat	0
1151	9000001	9000002	1303918.835	0	Noncat	0
1152	9000001	9000002	508234.096	0	Noncat	0
1155	9000001	9000002	613693.039	0	Noncat	0
1158	9000001	9000002	1639283.141	0	Noncat	0
1160	9000001	9000002	48975.46	0	Noncat	0
1161	9000001	9000002	1125000.045	0	Noncat	0
1162	9000001	9000002	1125000.045	0	Noncat	0
1163	9000001	9000002	1125000.045	0	Noncat	0
1164	9000001	9000002	1114974.599	0	Noncat	0
1166	9000001	9000002	403550.486	0	Noncat	0
1167	9000001	9000002	425634.018	0	Noncat	0
1168	9000001	9000002	2282318.829	3025.034	Noncat	0
1169	9000001	9000002	1201367.872	0	Noncat	0
1170	9000001	9000002	1671327.551	0	Noncat	0
1175	10008	5001001	420024.453	0	CatNonGOM	0
1175	9000001	9000002	846771.964	0	Noncat	0
1178	88006	5001001	1125000.045	0	CatNonGOM	0
1178	9000001	9000002	517457.835	0	Noncat	0
1179	37003	5001001	1125000.045	0	CatNonGOM	0
1179	9000001	9000002	2250000.09	105299.998	Noncat	0
1182	9000001	9000002	1125000.045	0	Noncat	0
1183	9000001	9000002	2068205.191	0	Noncat	0
1184	9000001	9000002	1746436.006	0	Noncat	0
1185	9000001	9000002	111800.2	0	Noncat	0
1187	9000001	9000002	120898.522	0	Noncat	0
1188	9000001	9000002	169971.199	0	Noncat	0
1191	9000001	9000002	1125000.045	0	Noncat	0
1192	9000001	9000002	1496854.117	0	Noncat	0
1194	9000001	9000002	144610.157	0	Noncat	0
1195	9000001	9000002	14804.033	0	Noncat	0
1198	44012	5001001	307816.626	0	CatNonGOM	0
1198	9000001	9000002	333478.743	0	Noncat	0
1199	9000001	9000002	144262.89	0	Noncat	0
1200	9000001	9000002	1125000.045	0	Noncat	0
1201	9000001	9000002	1125000.045	0	Noncat	0
1202	9000001	9000002	1125000.045	0	Noncat	0
1205	9000001	9000002	118881.661	0	Noncat	0
1207	9000001	9000002	340330.083	0	Noncat	0
1208	9000001	9000002	1125000.045	0	Noncat	0
1209	9000001	9000002	1125000.045	0	Noncat	0
1210	9000001	9000002	1149430.471	0	Noncat	0
1211	9000001	9000002	1333705.387	0	Noncat	0
1214	9000001	9000002	425335.22	0	Noncat	0
1217	9000001	9000002	1125000.045	0	Noncat	0
1218	9000001	9000002	435591.325	0	Noncat	0
1219	9000001	9000002	1190959.364	0	Noncat	0
1220	9000001	9000002	642894.788	0	Noncat	0
1221	9000001	9000002	940853.89	0	Noncat	0
1222	9000001	9000002	198276.592	0	Noncat	0
1223	9000001	9000002	1527664.948	0	Noncat	0
1227	364004	5001001	47534.048	0	CatNonGOM	0
1227	9000001	9000002	113578.753	0	Noncat	0
1228	9000001	9000002	1125000.045	0	Noncat	0
1229	9000001	9000002	2611584.808	33844.328	Noncat	0
1232	9000001	9000002	1125000.045	0	Noncat	0
1233	9000001	9000002	1250494.049	0	Noncat	0
1234	149005	5001001	687251.428	0	CatNonGOM	0
1235	9000001	9000002	170663.914	0	Noncat	0
1236	294007	5001001	1061975.019	0	CatNonGOM	0
1236	9000001	9000002	204243.053	0	Noncat	0
1239	9000001	9000002	384459.019	0	Noncat	0
1240	9000001	9000002	1125000.045	0	Noncat	0
1243	9000001	9000002	1163592.969	0	Noncat	0
1248	9000001	9000002	175611.72	0	Noncat	0
1249	67004	5001001	1125000.045	0	CatNonGOM	0
1254	9000001	9000002	1423619.256	0	Noncat	0
1255	9000001	9000002	1125000.045	0	Noncat	0
1257	9000001	9000002	1125000.045	0	Noncat	0
1259	9000001	9000002	83997.15	0	Noncat	0
1261	9000001	9000002	1724945.233	0	Noncat	0
1262	9000001	9000002	78469.132	0	Noncat	0
1264	9000001	9000002	1279649.729	0	Noncat	0
1266	9000001	9000002	145413.422	0	Noncat	0
1267	9000001	9000002	142994.878	0	Noncat	0
1268	9000001	9000002	1125000.045	0	Noncat	0
1269	9000001	9000002	444918.403	0	Noncat	0
1271	192002	5001001	1125000.045	0	CatNonGOM	0
1272	9000001	9000002	1234017.846	0	Noncat	0
1273	9000001	9000002	806994.586	0	Noncat	0
1274	9000001	9000002	697960.136	0	Noncat	0
1275	9000001	9000002	327565.166	0	Noncat	0
1278	9000001	9000002	190450.037	0	Noncat	0
1282	9000001	9000002	1199310.866	0	Noncat	0
1283	9000001	9000002	1336438.286	0	Noncat	0
1284	9000001	9000002	3186713.247	87676.346	Noncat	0
1286	297009	5001001	1025524.294	0	CatNonGOM	0
1286	9000001	9000002	112848.404	0	Noncat	0
1288	9000001	9000002	394920.405	0	Noncat	0
1290	9000001	9000002	1125000.045	0	Noncat	0
1291	9000001	9000002	559941.591	0	Noncat	0
1292	9000001	9000002	310880.264	0	Noncat	0
1293	9000001	9000002	327844.991	0	Noncat	0
1297	9000001	9000002	1125000.045	0	Noncat	0
1298	9000001	9000002	1176497.556	0	Noncat	0
1299	9000001	9000002	218927.697	0	Noncat	0
1302	250015	9351256	108343.424	0	JapanEQ	0
1305	9000001	9000002	325332.779	0	Noncat	0
1307	9000001	9000002	1117752.47	0	Noncat	0
1308	9000001	9000002	729519.443	0	Noncat	0
1311	9000001	9000002	1125000.045	0	Noncat	0
1312	9000001	9000002	95329.611	0	Noncat	0
1313	9000001	9000002	1125000.045	0	Noncat	0
1314	9000001	9000002	27146.626	0	Noncat	0
1316	9000001	9000002	349084.105	0	Noncat	0
1317	9000001	9000002	1488246.48	0	Noncat	0
1318	9000001	9000002	125765.629	0	Noncat	0
1319	9000001	9000002	1125000.045	0	Noncat	0
1323	9000001	9000002	402554.249	0	Noncat	0
1324	9000001	9000002	1125000.045	0	Noncat	0
1326	9000001	9000002	1125000.045	0	Noncat	0
1327	9000001	9000002	397839.017	0	Noncat	0
1332	9000001	9000002	109990.953	0	Noncat	0
1334	327001	5001001	310227.522	0	CatNonGOM	0
1334	9000001	9000002	800626.429	0	Noncat	0
1335	9000001	9000002	157496.775	0	Noncat	0
1336	170004	5001001	1125000.045	0	CatNonGOM	0
1337	9000001	9000002	2250000.09	0	Noncat	0
1340	9000001	9000002	1159563.681	0	Noncat	0
1342	264004	5001001	1125000.045	0	CatNonGOM	0
1342	9000001	9000002	1723408.852	56011.061	Noncat	0
1345	9000001	9000002	321430.849	0	Noncat	0
1346	9000001	9000002	1180020.018	0	Noncat	0
1347	9000001	9000002	524217.894	0	Noncat	0
1348	9000001	9000002	2671338.587	39437.281	Noncat	0
1355	77004	5001001	132630.964	0	CatNonGOM	0
1358	9000001	9000002	1125000.045	0	Noncat	0
1359	9000001	9000002	758871.389	0	Noncat	0
1360	9000001	9000002	1125000.045	0	Noncat	0
1361	9000001	9000002	1298420.343	0	Noncat	0
1362	9000001	9000002	143496.493	0	Noncat	0
1366	9000001	9000002	2250000.09	0	Noncat	0
1367	9000001	9000002	306542.912	0	Noncat	0
1369	9000001	9000002	1125000.045	0	Noncat	0
1370	9000001	9000002	18116.502	0	Noncat	0
1371	9000001	9000002	1470908.353	0	Noncat	0
1372	9000001	9000002	895600.816	0	Noncat	0
1373	9000001	9000002	274614.538	0	Noncat	0
1374	9000001	9000002	1125000.045	0	Noncat	0
1377	9000001	9000002	1846308.034	0	Noncat	0
1378	9000001	9000002	1295666.345	0	Noncat	0
1381	9000001	9000002	1402511.002	0	Noncat	0
1383	9000001	9000002	54318.44	0	Noncat	0
1387	9000001	9000002	112604.841	0	Noncat	0
1388	9000001	9000002	88912.854	0	Noncat	0
1389	9000001	9000002	2039076.88	0	Noncat	0
1396	9000001	9000002	13974.26	0	Noncat	0
1398	9000001	9000002	3318.572	0	Noncat	0
1399	9000001	9000002	383962.068	0	Noncat	0
1400	9000001	9000002	1368313.41	0	Noncat	0
1401	9000001	9000002	10012.227	0	Noncat	0
1402	9000001	9000002	2250000.09	0	Noncat	0
1404	9000001	9000002	1889346.401	0	Noncat	0
1405	9000001	9000002	441810.22	0	Noncat	0
1406	9000001	9000002	301425.781	0	Noncat	0
1407	93005	5001001	196104.246	0	CatNonGOM	0
1407	9000001	9000002	2250000.09	18355.356	Noncat	0
1408	9000001	9000002	1125000.045	0	Noncat	0
1410	9000001	9000002	1125000.045	0	Noncat	0
1411	9000001	9000002	1209638.093	0	Noncat	0
1412	9000001	9000002	436786.46	0	Noncat	0
1413	9000001	9000002	17206.726	0	Noncat	0
1415	9000001	9000002	1273016.103	0	Noncat	0
1416	9000001	9000002	1125000.045	0	Noncat	0
1418	213004	5001001	21120.477	0	CatNonGOM	0
1420	9000001	9000002	83005.411	0	Noncat	0
1421	9000001	9000002	84004.535	0	Noncat	0
1422	9000001	9000002	349257.791	0	Noncat	0
1424	9000001	9000002	991377.664	0	Noncat	0
1426	9000001	9000002	1155753.299	0	Noncat	0
1427	9000001	9000002	358004.422	0	Noncat	0
1428	9000001	9000002	697246.56	0	Noncat	0
1429	131007	5001001	249266.144	0	CatNonGOM	0
1434	9000001	9000002	685378.518	0	Noncat	0
1436	9000001	9000002	1249283.029	0	Noncat	0
1439	9000001	9000002	1125000.045	0	Noncat	0
1440	9000001	9000002	484225.097	0	Noncat	0
1442	9000001	9000002	1125000.045	0	Noncat	0
1443	9000001	9000002	1143736.864	0	Noncat	0
1444	9000001	9000002	1125000.045	0	Noncat	0
1445	9000001	9000002	111137.067	0	Noncat	0
1446	9000001	9000002	22445.124	0	Noncat	0
1448	9000001	9000002	101993.99	0	Noncat	0
1450	9000001	9000002	1254603.07	0	Noncat	0
1452	9000001	9000002	445407.222	0	Noncat	0
1454	9000001	9000002	147677.622	0	Noncat	0
1455	9000001	9000002	307943.1	0	Noncat	0
1456	9000001	9000002	46955.176	0	Noncat	0
1457	9000001	9000002	8042.996	0	Noncat	0
1458	9000001	9000002	52352.119	0	Noncat	0
1465	9000001	9000002	2250000.09	0	Noncat	0
1466	9000001	9000002	1048275.358	0	Noncat	0
1467	9000001	9000002	2250000.09	0	Noncat	0
1468	9000001	9000002	4210.51	0	Noncat	0
1469	9000001	9000002	93778.081	0	Noncat	0
1470	9000001	9000002	1125000.045	0	Noncat	0
1471	9000001	9000002	1125000.045	0	Noncat	0
1472	9000001	9000002	1125000.045	0	Noncat	0
1473	191005	5001001	1125000.045	0	CatNonGOM	0
1474	9000001	9000002	287398.772	0	Noncat	0
1475	9000001	9000002	75966.071	0	Noncat	0
1476	9000001	9000002	1125000.045	0	Noncat	0
1478	9000001	9000002	239137.149	0	Noncat	0
1479	9000001	9000002	536707.037	0	Noncat	0
1480	9000001	9000002	676028.763	0	Noncat	0
1481	9000001	9000002	509374.443	0	Noncat	0
1482	9000001	9000002	1720422.452	0	Noncat	0
1483	9000001	9000002	50787.606	0	Noncat	0
1484	9000001	9000002	78604.125	0	Noncat	0
1485	9000001	9000002	1125000.045	0	Noncat	0
1486	9000001	9000002	527204.069	0	Noncat	0
1487	81002	5001001	592866.569	0	CatNonGOM	0
1488	283003	5001001	693104.714	0	CatNonGOM	0
1489	9000001	9000002	91378.841	0	Noncat	0
1490	9000001	9000002	1125000.045	0	Noncat	0
1491	9000001	9000002	308914.442	0	Noncat	0
1492	9000001	9000002	1125000.045	0	Noncat	0
1493	9000001	9000002	1125000.045	0	Noncat	0
1496	9000001	9000002	838349.953	0	Noncat	0
1497	9000001	9000002	56033.832	0	Noncat	0
1500	9000001	9000002	1262456.749	0	Noncat	0
1501	9000001	9000002	701394.95	0	Noncat	0
1503	9000001	9000002	2118767.885	0	Noncat	0
1504	9000001	9000002	1163333.175	0	Noncat	0
1505	9000001	9000002	113952.164	0	Noncat	0
1506	9000001	9000002	660231.059	0	Noncat	0
1509	9000001	9000002	297140.494	0	Noncat	0
1510	9000001	9000002	262101.4	0	Noncat	0
1512	188003	5001001	1125000.045	0	CatNonGOM	0
1512	9000001	9000002	339606.987	0	Noncat	0
1513	9000001	9000002	1125000.045	0	Noncat	0
1515	9000001	9000002	2403518.074	14369.282	Noncat	0
1517	9000001	9000002	742333.003	0	Noncat	0
1521	290017	9350885	225166.043	0	JapanEQ	0
1521	9000001	9000002	270046.395	0	Noncat	0
1522	9000001	9000002	1125000.045	0	Noncat	0
1523	9000001	9000002	1048332.131	0	Noncat	0
1525	9000001	9000002	21203.623	0	Noncat	0
1526	77006	5001001	490897.192	0	CatNonGOM	0
1526	9000001	9000002	1125000.045	0	Noncat	0
1530	9000001	9000002	1256636.741	0	Noncat	0
1531	9000001	9000002	235205.56	0	Noncat	0
1533	9000001	9000002	333208.65	0	Noncat	0
1534	9000001	9000002	1125000.045	0	Noncat	0
1535	9000001	9000002	482587.317	0	Noncat	0
1539	9000001	9000002	1231904.536	0	Noncat	0
1540	9000001	9000002	189567.414	0	Noncat	0
1541	9000001	9000002	93645.113	0	Noncat	0
1542	9000001	9000002	651471.248	0	Noncat	0
1543	9000001	9000002	2732861.634	45195.838	Noncat	0
1544	9000001	9000002	1125000.045	0	Noncat	0
1545	9000001	9000002	687887.133	0	Noncat	0
1547	9000001	9000002	1171708.163	0	Noncat	0
1549	9000001	9000002	37616.754	0	Noncat	0
1551	9000001	9000002	1519331.575	0	Noncat	0
1552	9000001	9000002	1465279.236	0	Noncat	0
1554	9000001	9000002	165129.328	0	Noncat	0
1557	9000001	9000002	460653.657	0	Noncat	0
1558	9000001	9000002	672329.91	0	Noncat	0
1560	9000001	9000002	128841.223	0	Noncat	0
1562	9000001	9000002	768461.878	0	Noncat	0
1563	9000001	9000002	1125000.045	0	Noncat	0
1564	9000001	9000002	692766.519	0	Noncat	0
1565	9000001	9000002	1231072.227	0	Noncat	0
1566	9000001	9000002	1411948.805	0	Noncat	0
1567	9000001	9000002	2250000.09	0	Noncat	0
1569	9000001	9000002	16446.56	0	Noncat	0
1570	9000001	9000002	33871.352	0	Noncat	0
1572	9000001	9000002	1125000.045	0	Noncat	0
1574	163005	5001001	169005.962	0	CatNonGOM	0
1574	9000001	9000002	1325226.532	0	Noncat	0
1580	9000001	9000002	12838.27	0	Noncat	0
1581	9000001	9000002	2018137.817	0	Noncat	0
1583	9000001	9000002	437772.276	0	Noncat	0
1584	9000001	9000002	909928.835	0	Noncat	0
1587	9000001	9000002	77724.831	0	Noncat	0
1588	9000001	9000002	1709311.588	0	Noncat	0
1591	9000001	9000002	1544938.013	0	Noncat	0
1592	9000001	9000002	1396104.933	0	Noncat	0
1594	9000001	9000002	1125000.045	0	Noncat	0
1595	9000001	9000002	1125000.045	0	Noncat	0
1596	9000001	9000002	125520.53	0	Noncat	0
1597	9000001	9000002	1125000.045	0	Noncat	0
1598	9000001	9000002	457478.985	0	Noncat	0
1604	9000001	9000002	1125000.045	0	Noncat	0
1606	9000001	9000002	1125000.045	0	Noncat	0
1609	9000001	9000002	504104.38	0	Noncat	0
1612	9000001	9000002	1125000.045	0	Noncat	0
1613	9000001	9000002	1659840.696	0	Noncat	0
1615	9000001	9000002	490292.996	0	Noncat	0
1616	9000001	9000002	683541.352	0	Noncat	0
